COD_PERSONOR|COD_PERSONDE|IDW_CANAL|COD_TRANSAC|FEC_OPER|HMS_OPER|IMP_IMPOPER
22827494||18|KW36|02/09/2019|153057|12300.46
22856223||18|KW70|02/09/2019|172812|4973
22856604||18|KW77|02/09/2019|114320|105.24
22862194||18|KW70|02/09/2019|170608|2348.2
22862194||18|KW70|02/09/2019|170804|1416
22911677||18|KW98|02/09/2019|155918|518.42
22911677||18|KW77|02/09/2019|162434|640
22965336||18|KW70|02/09/2019|180835|1460
23021438||18|KW77|02/09/2019|113458|636
23021438||18|KW77|02/09/2019|113551|205
23021438||18|KW77|02/09/2019|113644|2273
23021438||18|KW77|02/09/2019|113808|2046
23021438||18|KW77|02/09/2019|113903|5752
23021438||18|KW77|02/09/2019|114137|5752
23021438||18|KW77|02/09/2019|174729|1450.18
23021438||18|KW77|02/09/2019|174900|453.83
23021438||18|KW77|02/09/2019|175008|5131.09
23021438||18|KW77|02/09/2019|175107|196.14
23021438||18|KW77|02/09/2019|175231|3041.5
23021438||18|KW77|02/09/2019|175323|921.39
23021438||18|KW77|02/09/2019|175433|919.07
23021438||18|KW77|02/09/2019|175555|7709
23023866||18|KW77|02/09/2019|130052|490.5
23023866||18|KW98|02/09/2019|130253|454.39
23023866||18|KW98|02/09/2019|130515|708.83
23023866||18|KW98|02/09/2019|130630|66.78
23023866||18|KW77|02/09/2019|130759|157
23023866||18|KW77|02/09/2019|131226|36.1
23064939||18|KW77|02/09/2019|160810|1301.61
23066487||18|KW98|02/09/2019|074223|319.12
23066487||18|KW98|02/09/2019|074446|209.67
23066487||18|KW98|02/09/2019|074823|30.92
23066487||18|KW98|02/09/2019|075254|79.9
23066487||18|KW98|02/09/2019|075501|30.61
23066487||18|KW83|02/09/2019|171453|185.4
22516981||18|KW77|02/09/2019|121847|1145.85
22516981||18|KW70|02/09/2019|180307|792.5
22531634||18|KW77|02/09/2019|173117|416.35
22531634||18|KWPQ|02/09/2019|174503|100000
22531634||18|KW70|02/09/2019|184523|2050
22538951||18|KW77|02/09/2019|155501|192.99
22538951||18|KW77|02/09/2019|155622|209.98
22538951||18|KW77|02/09/2019|155721|192.99
22538951||18|KW77|02/09/2019|155857|107.99
22539698||18|KW98|02/09/2019|195236|209.23
22539698||18|KW98|02/09/2019|195417|24.15
22539698||18|KW98|02/09/2019|195446|209.23
22539698||18|KW98|02/09/2019|195448|24.15
22579576||18|KW77|02/09/2019|112339|466.28
22592986||18|KW83|02/09/2019|095411|262.6
22592986||18|KW83|02/09/2019|100150|332.8
22592986||18|KW81|02/09/2019|100740|6
22592986||18|KW81|02/09/2019|100855|539.3
22592986||18|KW81|02/09/2019|101007|6
22592986||18|KW77|02/09/2019|102057|85
22592986||18|KW77|02/09/2019|102326|748.5
22592986||18|KW77|02/09/2019|102447|848.5
22592986||18|KW77|02/09/2019|102709|10.5
22592986||18|KW77|02/09/2019|102748|206.8
22592986||18|KW77|02/09/2019|102909|154.8
22592986||18|KW77|02/09/2019|103021|175.76
22592986||18|KW70|02/09/2019|165916|5720
22593978||18|KW70|02/09/2019|115848|158.76
22593978||18|KW70|02/09/2019|120445|158.76
22593978||18|KW70|02/09/2019|181616|249.15
22593978||18|KW70|02/09/2019|183003|249.15
22594965||18|KW70|02/09/2019|093214|15000
22594965||18|KW70|02/09/2019|093343|7000
22594965||18|KW77|02/09/2019|112719|18
22594965||18|KW77|02/09/2019|112834|5.7
22594965||18|KW77|02/09/2019|113045|6.3
22594965||18|KW77|02/09/2019|113156|5.7
22594965||18|KW77|02/09/2019|113305|70.7
22594965||18|KW77|02/09/2019|113413|5.8
22636611||18|KW36|02/09/2019|100434|1048.32
22638231||18|KW70|02/09/2019|072548|3226.5
22638231||18|KW70|02/09/2019|072712|2067.45
22638231||18|KW70|02/09/2019|155518|1950
22658367||18|KW70|02/09/2019|113302|23340
22658367||18|KW70|02/09/2019|113933|23340
22675404||18|KW70|02/09/2019|095009|10200
22675404||18|KW70|02/09/2019|100610|4154
22675404||18|KW70|02/09/2019|110832|10200
22675404||18|KW70|02/09/2019|110832|4154
21680555||18|KW70|02/09/2019|114153|3000
21680555||18|KW70|02/09/2019|131103|3000
21685504||18|KW98|02/09/2019|102522|289.89
21709785||18|KW36|02/09/2019|162907|3024.94
21721238||18|KW98|02/09/2019|163111|59.9
21722356||18|KW83|02/09/2019|155933|186.7
21755110||18|KW70|02/09/2019|153845|1200
21757149||18|KW70|02/09/2019|175651|145
21766164||18|KW70|02/09/2019|164439|15000
21775166||18|KW77|02/09/2019|130235|222.83
21775166||18|KW77|02/09/2019|131344|366.09
21782388||18|KW70|02/09/2019|101434|339.46
25616668||18|KW77|02/09/2019|145606|85.87
25616668||18|KW77|02/09/2019|145717|85.87
24409346||18|KW98|02/09/2019|160123|201.71
26133911||18|KW70|02/09/2019|095621|5250
26805142||18|KW70|02/09/2019|172239|4099
25164450||18|KW70|02/09/2019|172517|360
28211737||18|KW98|02/09/2019|124729|31.87
23882774||18|KW70|02/09/2019|122957|50
23882774||18|KW70|02/09/2019|124355|50
23882774||18|KW70|02/09/2019|124710|35
23882774||18|KW70|02/09/2019|153954|50
23882774||18|KW70|02/09/2019|154137|35
23882774||18|KW70|02/09/2019|184529|150
23882973||18|KW77|02/09/2019|100134|355.6
23882973||18|KW77|02/09/2019|100315|355.6
23882973||18|KW77|02/09/2019|154521|348.39
24193578||18|KW87|02/09/2019|114240|779.4
24193578||18|KW98|02/09/2019|115737|1884.68
24193578||18|KW77|02/09/2019|121831|1089
24193578||18|KW70|02/09/2019|122829|566.4
24580739||18|KW77|02/09/2019|205320|174.5
23906050||18|KW3F|02/09/2019|163428|64000
27173701||18|KW70|02/09/2019|094213|51000
26974523||18|KW77|02/09/2019|125239|1381.89
25869325||18|KW70|02/09/2019|160658|2380
25869325||18|KW98|02/09/2019|231152|55.3
25869325||18|KW98|02/09/2019|231323|899.72
24333272||18|KW77|02/09/2019|110914|126.2
24333272||18|KW77|02/09/2019|111136|129.99
24550975||18|KW36|02/09/2019|155943|380.29
26565316||18|KW70|02/09/2019|093642|1000
24045002||18|KW83|02/09/2019|154216|262
24045002||18|KW83|02/09/2019|154313|295.7
24045002||18|KW83|02/09/2019|155009|246.4
24045002||18|KW83|02/09/2019|155142|695.7
24045002||18|KW77|02/09/2019|155434|345.48
24045002||18|KW77|02/09/2019|155639|341.52
24045002||18|KW83|02/09/2019|161604|295.7
24045002||18|KW83|02/09/2019|162649|295.7
24045002||18|KW70|02/09/2019|161748|354
23898193||18|KW98|02/09/2019|173752|134.38
23898193||18|KW83|02/09/2019|173825|42.9
23898193||18|KW83|02/09/2019|173902|40.9
23898193||18|KW77|02/09/2019|173949|792.12
23898193||18|KW98|02/09/2019|185536|134.38
23898193||18|KW83|02/09/2019|185538|42.9
23898193||18|KW83|02/09/2019|185540|40.9
23898193||18|KW77|02/09/2019|185541|792.12
23916203||18|KW77|02/09/2019|081758|214.76
23916203||18|KW77|02/09/2019|154611|850
23916203||18|KW77|02/09/2019|183919|850
23889780||18|KW77|02/09/2019|073517|1860
23889780||18|KW77|02/09/2019|083718|61.98
23915953||18|KW83|02/09/2019|164245|195.8
23889842||18|KW77|02/09/2019|113253|265.35
23889842||18|KW77|02/09/2019|113656|35.4
23889842||18|KW77|02/09/2019|114352|297.84
23889842||18|KW77|02/09/2019|114548|36.46
23912205||18|KW70|02/09/2019|184821|3000
23928785||18|KW77|02/09/2019|180230|622.35
23936706||18|KW77|02/09/2019|094837|813.46
23936706||18|KW77|02/09/2019|094837|484.78
23936706||18|KW70|02/09/2019|133642|668.44
23939745||18|KW70|02/09/2019|101611|212.4
23942002||18|KW77|02/09/2019|104246|348
23945522||18|KW98|02/09/2019|113539|103.64
23955031||18|KW70|02/09/2019|105144|222
23955031||18|KW77|02/09/2019|112731|251.93
23955537||18|KW70|02/09/2019|213219|335.6
23955537||18|KW70|02/09/2019|213500|255.1
23965802||18|KW70|02/09/2019|081436|600
23969808||18|KW70|02/09/2019|103932|12000
23970127||18|KW83|02/09/2019|081133|129.8
23970127||18|KW83|02/09/2019|081319|169.9
23970127||18|KW83|02/09/2019|081433|169.9
23970127||18|KW83|02/09/2019|081607|196.9
21664564||18|KW87|02/09/2019|082917|376.8
21668442||18|KW70|02/09/2019|084332|3757.6
21669250||18|KW70|02/09/2019|152732|4500
21766075||18|KW70|02/09/2019|090051|121.33
21766075||18|KW70|02/09/2019|090216|113.11
21777057||18|KW77|02/09/2019|174542|1790.54
21793162||18|KW36|02/09/2019|092950|3980.63
21826776||18|KW36|02/09/2019|091610|670
21828796||18|KW77|02/09/2019|154058|1429.32
21839583||18|KW77|02/09/2019|190126|15999.52
21843098||18|KW70|02/09/2019|100127|165.66
21843098||18|KW77|02/09/2019|120537|357
21843098||18|KW77|02/09/2019|120806|84.5
21843098||18|KW83|02/09/2019|121241|200.8
21843098||18|KW83|02/09/2019|121416|210.7
21843098||18|KW70|02/09/2019|173515|350
21844352||18|KW70|02/09/2019|112203|5000
22055127||18|KWS1|02/09/2019|131338|538.5
22092247||18|KW70|02/09/2019|205018|2596
22108511||18|KW77|02/09/2019|172539|110
22108511||18|KW83|02/09/2019|183954|105
22115890||18|KW70|02/09/2019|105249|1773.65
22115890||18|KW70|02/09/2019|111940|1773.65
22138781||18|KW70|02/09/2019|144729|7410
22151649||18|KW77|02/09/2019|163120|12555.12
22162109||18|KW70|02/09/2019|095406|200
22162109||18|KW81|02/09/2019|100353|54.8
22162109||18|KW77|02/09/2019|100628|32
22170254||18|KW77|02/09/2019|093517|119.77
22263328||18|KW3F|02/09/2019|145432|113000
22267690||18|KW77|02/09/2019|085319|141.73
22280884||18|KW70|02/09/2019|124934|100
22280884||18|KW70|02/09/2019|125045|100
22360566||18|KW70|02/09/2019|163101|3532.33
22360566||18|KW77|02/09/2019|163334|1279.18
22360566||18|KW70|02/09/2019|164112|262.47
22943642||18|KW70|02/09/2019|113743|12000
22943642||18|KW77|02/09/2019|083648|549.16
22947984||18|KW98|02/09/2019|193923|353.8
23061033||18|KW77|02/09/2019|162127|60.22
23061033||18|KW77|02/09/2019|162334|156.92
23061033||18|KW77|02/09/2019|162513|263.48
23061033||18|KW77|02/09/2019|162642|380.34
23080492||18|KW70|02/09/2019|170121|1505.68
23118130||18|KW77|02/09/2019|125434|474.6
23118130||18|KW83|02/09/2019|185043|108.7
23199738||18|KW70|02/09/2019|112007|6939.96
23199738||18|KW70|02/09/2019|124129|542.8
23200374||18|KW70|02/09/2019|100807|86.51
23240073||18|KW70|02/09/2019|173436|24000
23240073||18|KW70|02/09/2019|155806|236
23255708||18|KW70|02/09/2019|121016|177
23255708||18|KW70|02/09/2019|121613|177
23255708||18|KW70|02/09/2019|122913|177
00854727||18|KW70|02/09/2019|154503|5000
00854727||18|KW70|02/09/2019|161229|5000
00854727||18|KW36|02/09/2019|085143|1138.7
00854727||18|KW36|02/09/2019|111654|1138.7
01163760||18|KW36|02/09/2019|161400|459.49
02081792||18|KW70|02/09/2019|154540|2190
03884627||18|KW81|02/09/2019|144826|13.2
03884627||18|KW81|02/09/2019|145257|6
20824747||18|KW70|02/09/2019|100600|409.22
20832746||18|KW83|02/09/2019|094132|409.9
20832746||18|KW87|02/09/2019|094320|154
20887235||18|KW3F|02/09/2019|094245|15000
20970996||18|KW36|02/09/2019|165844|295.62
21079580||18|KW70|02/09/2019|161231|454.58
21079580||18|KW74|02/09/2019|160302|6720
21079580||18|KW70|02/09/2019|160837|4961.25
21114904||18|KW98|02/09/2019|105048|711.89
22251073||18|KW83|02/09/2019|183617|200
22251073||18|KW83|02/09/2019|183634|18
22251073||18|KW83|02/09/2019|183652|5
22251073||18|KW83|02/09/2019|183713|8
22251073||18|KW83|02/09/2019|183739|11
22251073||18|KW83|02/09/2019|183759|240
22251073||18|KW83|02/09/2019|183818|101
22251073||18|KW83|02/09/2019|183836|13
22251073||18|KW83|02/09/2019|183903|19
22251073||18|KW83|02/09/2019|183905|15
22251073||18|KW83|02/09/2019|183907|24
22251073||18|KW83|02/09/2019|183909|35
22251073||18|KW83|02/09/2019|183911|200
22251073||18|KW83|02/09/2019|183913|18
22251073||18|KW83|02/09/2019|183915|5
22251073||18|KW83|02/09/2019|183917|8
22251073||18|KW83|02/09/2019|183919|11
22251073||18|KW83|02/09/2019|183921|240
22251073||18|KW83|02/09/2019|183923|101
22251073||18|KW83|02/09/2019|183925|13
22251073||18|KW83|02/09/2019|184008|10
22251073||18|KW83|02/09/2019|184027|3
22251073||18|KW83|02/09/2019|184045|16.85
22251073||18|KW83|02/09/2019|184103|1
22251073||18|KW83|02/09/2019|184121|9
22251073||18|KW83|02/09/2019|184139|5
22251073||18|KW83|02/09/2019|184157|6
22251073||18|KW83|02/09/2019|184214|13
22251073||18|KW83|02/09/2019|184233|10
22251073||18|KW83|02/09/2019|184251|8
22251073||18|KW83|02/09/2019|184311|5
22251073||18|KW83|02/09/2019|184328|99
22251073||18|KW83|02/09/2019|184348|200
22251073||18|KW83|02/09/2019|184406|14
22251073||18|KW83|02/09/2019|184425|5
22251073||18|KW83|02/09/2019|184442|200
22251073||18|KW83|02/09/2019|184517|10
22251073||18|KW83|02/09/2019|184520|3
22251073||18|KW83|02/09/2019|184522|16.85
22251073||18|KW83|02/09/2019|184524|1
22251073||18|KW83|02/09/2019|184526|9
22251073||18|KW83|02/09/2019|184528|5
22251073||18|KW83|02/09/2019|184530|6
22251073||18|KW83|02/09/2019|184532|13
22251073||18|KW83|02/09/2019|184534|10
22251073||18|KW83|02/09/2019|184536|8
22251073||18|KW83|02/09/2019|184538|5
22251073||18|KW83|02/09/2019|184540|99
22251073||18|KW83|02/09/2019|184542|200
22251073||18|KW83|02/09/2019|184544|14
22251073||18|KW83|02/09/2019|184546|5
22251073||18|KW83|02/09/2019|184548|200
22251073||18|KW83|02/09/2019|184903|390
22251073||18|KW83|02/09/2019|184924|16
22251073||18|KW83|02/09/2019|184952|390
22251073||18|KW83|02/09/2019|184954|16
22280938||18|KW77|02/09/2019|104356|361.71
22386165||18|KW70|02/09/2019|163708|79.66
22386165||18|KW74|02/09/2019|120142|4955
22386165||18|KW70|02/09/2019|163539|2362.5
22418470||18|KW36|02/09/2019|172936|5498.57
09988319||18|KW77|02/09/2019|102205|1608.18
09988319||18|KW77|02/09/2019|102410|578
09988319||18|KW77|02/09/2019|111554|1608.18
09988319||18|KW77|02/09/2019|111555|578
10021960||18|KW77|02/09/2019|094146|660.09
10021960||18|KW83|02/09/2019|094555|206.9
10021960||18|KW81|02/09/2019|095625|5.9
10021960||18|KW77|02/09/2019|173552|51
22089160||18|KW70|02/09/2019|120323|23000
22110955||18|KW87|02/09/2019|181526|308.5
22120060||18|KW70|02/09/2019|151905|355.34
22120060||18|KW70|02/09/2019|105743|582
22120060||18|KW70|02/09/2019|151547|2412.4
22138278||18|KW77|02/09/2019|110902|831.9
22138278||18|KW83|02/09/2019|121128|60.1
22138278||18|KW81|02/09/2019|122737|80.2
22138278||18|KW87|02/09/2019|123309|199.1
22138278||18|KW81|02/09/2019|123518|1592.1
22138278||18|KW87|02/09/2019|123710|1643.3
22140195||18|KW77|02/09/2019|114215|14250
22183197||18|KW87|02/09/2019|154647|95.9
22183197||18|KW70|02/09/2019|155213|1081.3
22220419||18|KW36|02/09/2019|123514|1224.04
22243935||18|KW36|02/09/2019|181618|3556.59
22243935||18|KW36|02/09/2019|181618|4134.54
22245361||18|KW77|02/09/2019|205731|808.68
22272761||18|KW70|02/09/2019|184141|316.7
22272761||18|KW77|02/09/2019|184617|845.65
22272761||18|KW70|02/09/2019|185238|420
22296007||18|KW77|02/09/2019|163854|313.5
22296007||18|KW83|02/09/2019|164240|180.6
22311423||18|KW77|02/09/2019|123636|118
22311423||18|KW77|02/09/2019|123729|121.54
22311423||18|KW77|02/09/2019|152040|118
22311423||18|KW77|02/09/2019|152045|121.54
22312013||18|KW83|02/09/2019|111315|326.7
22312013||18|KW83|02/09/2019|111550|120.4
22312013||18|KW83|02/09/2019|111744|95.9
22348641||18|KW83|02/09/2019|175157|193.5
22358493||18|KW3F|02/09/2019|112611|55800
22366635||18|KW77|02/09/2019|123511|271.28
22366635||18|KW77|02/09/2019|123831|219.48
13977640||18|KW70|02/09/2019|094320|2000
13977640||18|KW70|02/09/2019|094702|2000
22857131||18|KW77|02/09/2019|155843|180
22928251||18|KW36|02/09/2019|092531|12451.32
22928251||18|KW36|02/09/2019|092601|1249.5
22928251||18|KW36|02/09/2019|092629|13999.44
22928251||18|KW70|02/09/2019|094401|4927.66
22928251||18|KW77|02/09/2019|100056|967.6
22928251||18|KW77|02/09/2019|100143|782.8
22928251||18|KW77|02/09/2019|100359|294.99
22928251||18|KW70|02/09/2019|101501|1024.36
22951936||18|KW77|02/09/2019|171213|940
22951936||18|KW77|02/09/2019|172508|940
22951936||18|KW70|02/09/2019|141214|8247
22951936||18|KW70|02/09/2019|145137|8247
22951936||18|KW70|02/09/2019|154257|4444
22951936||18|KW70|02/09/2019|154543|544.28
22951936||18|KW70|02/09/2019|155838|236
22951936||18|KW70|02/09/2019|163148|544.28
22951936||18|KW70|02/09/2019|163148|4444
22951936||18|KW70|02/09/2019|163149|236
22951936||18|KW74|02/09/2019|171037|21976.73
22951936||18|KW74|02/09/2019|172507|21976.73
22961591||18|KW3F|02/09/2019|163951|5000
22965485||18|KW77|02/09/2019|103540|1076.16
22972609||18|KW77|02/09/2019|160727|40890
22972609||18|KW77|02/09/2019|163712|1200
23014767||18|KW70|02/09/2019|135133|2860
23014767||18|KW70|02/09/2019|155857|1117
23034719||18|KW70|02/09/2019|152154|15000
21429317||18|KW70|02/09/2019|175002|6608
21429317||18|KW70|02/09/2019|183237|6608
21444106||18|KW77|02/09/2019|111337|5
21444106||18|KW77|02/09/2019|111657|35
21444106||18|KW77|02/09/2019|112124|5.5
21444106||18|KW77|02/09/2019|112521|235.5
21444106||18|KW81|02/09/2019|112918|39.7
21444106||18|KW81|02/09/2019|113031|24.6
21444106||18|KW77|02/09/2019|113236|157.7
21444106||18|KW83|02/09/2019|113409|224.8
21444106||18|KW83|02/09/2019|113551|44.9
21444106||18|KW83|02/09/2019|114149|181
21444106||18|KW83|02/09/2019|114320|29.9
21444106||18|KW83|02/09/2019|114419|139.9
12528973||18|KW83|02/09/2019|130827|95.9
12528973||18|KW77|02/09/2019|145711|66
12528973||18|KW77|02/09/2019|150420|160
12528973||18|KW77|02/09/2019|140312|58.73
14065792||18|KW70|02/09/2019|102106|6800
23080679||18|KW70|02/09/2019|102502|150
23081628||18|KW70|02/09/2019|080515|2019
23081628||18|KW70|02/09/2019|100248|1011
23081628||18|KW70|02/09/2019|134511|2019
23081628||18|KW70|02/09/2019|134654|1011
23085396||18|KW74|02/09/2019|090317|30000
23126501||18|KW70|02/09/2019|114941|5000
23126501||18|KW2A|02/09/2019|115229|30000
23131446||18|KW70|02/09/2019|080417|1000
23147824||18|KW70|02/09/2019|204451|1400
23161905||18|KW74|02/09/2019|224750|3500
23205818||18|KW83|02/09/2019|172932|707
23205818||18|KW83|02/09/2019|173002|2034
23205818||18|KW83|02/09/2019|173039|290
23205818||18|KW83|02/09/2019|173108|500
23205818||18|KW83|02/09/2019|173216|209
23205818||18|KW83|02/09/2019|173249|2184.01
23205818||18|KW83|02/09/2019|173340|4
23205818||18|KW83|02/09/2019|173419|452
23205818||18|KW83|02/09/2019|173501|449
23205818||18|KW83|02/09/2019|173538|1
23205818||18|KW83|02/09/2019|173635|378
23205818||18|KW83|02/09/2019|174202|100
23205818||18|KW83|02/09/2019|175427|600
23205818||18|KW83|02/09/2019|175458|100
23214749||18|KW70|02/09/2019|103501|380000
23214749||18|KW70|02/09/2019|105035|380000
22690895||18|KW77|02/09/2019|120708|258.72
22759818||18|KW77|02/09/2019|143114|275
22759818||18|KW77|02/09/2019|144216|275
22809160||18|KW81|02/09/2019|102225|571.9
22809160||18|KW81|02/09/2019|102359|571.9
22809160||18|KW77|02/09/2019|130804|236.86
22809160||18|KW77|02/09/2019|130841|236.86
22880673||18|KW70|02/09/2019|205401|955.46
22935763||18|KW77|02/09/2019|181349|120.03
22935763||18|KW77|02/09/2019|181539|121.62
22945957||18|KW81|02/09/2019|101921|5.9
22945957||18|KW81|02/09/2019|102004|6
22945957||18|KW77|02/09/2019|101705|443.44
22957858||18|KW70|02/09/2019|150513|8000
22978626||18|KW74|02/09/2019|110104|7998.66
22994980||18|KW36|02/09/2019|160745|3410.19
23056940||18|KW70|02/09/2019|111005|6000
23056940||18|KW70|02/09/2019|123801|4200
23092228||18|KW70|02/09/2019|121505|2005.6
21782388||18|KW70|02/09/2019|103742|540
21782388||18|KW70|02/09/2019|100955|1100
21782388||18|KW70|02/09/2019|102529|180
21785313||18|KW77|02/09/2019|150720|116.7
21844201||18|KW87|02/09/2019|160655|233.7
21844201||18|KW87|02/09/2019|184012|233.7
21852495||18|KW70|02/09/2019|182531|1438.68
21854609||18|KW77|02/09/2019|181513|646.47
21854609||18|KW77|02/09/2019|181726|10520.79
21856257||18|KW83|02/09/2019|154737|3
21856257||18|KW83|02/09/2019|154824|11
21856257||18|KW83|02/09/2019|154919|2
21856257||18|KW83|02/09/2019|155012|549
21856257||18|KW83|02/09/2019|155050|500
21856257||18|KW83|02/09/2019|155132|405
21856257||18|KW83|02/09/2019|155215|5
21856257||18|KW83|02/09/2019|155301|7
21856257||18|KW83|02/09/2019|155337|877
21856257||18|KW83|02/09/2019|155432|1
21856257||18|KW83|02/09/2019|155511|209
21856257||18|KW83|02/09/2019|155555|400
21856257||18|KW83|02/09/2019|155639|500
21879600||18|KW77|02/09/2019|154528|632.4
25283406||18|KW70|02/09/2019|131747|65000
25283406||18|KW70|02/09/2019|134941|5678
25283406||18|KW70|02/09/2019|135221|3476.34
25283406||18|KW70|02/09/2019|170127|50
25283406||18|KW70|02/09/2019|170626|7000
23929193||18|KW77|02/09/2019|125617|239.54
23931229||18|KW70|02/09/2019|173354|25052.5
23934208||18|KW83|02/09/2019|160306|39.9
23934208||18|KW83|02/09/2019|160612|79.9
23934208||18|KW83|02/09/2019|160713|71.9
23934208||18|KW83|02/09/2019|160821|95.9
23934208||18|KW83|02/09/2019|160911|65
23934208||18|KW83|02/09/2019|161002|85.9
23934208||18|KW83|02/09/2019|161054|85
23934208||18|KW83|02/09/2019|161337|86.8
23934208||18|KW83|02/09/2019|161426|197.7
23934208||18|KW83|02/09/2019|161521|304.8
23934208||18|KW83|02/09/2019|161801|47.8
23934208||18|KW83|02/09/2019|161916|83.5
23934208||18|KW83|02/09/2019|162113|39.9
23934208||18|KW83|02/09/2019|162214|55
23934208||18|KW83|02/09/2019|162320|69.9
23934208||18|KW83|02/09/2019|162415|126.4
23934208||18|KW83|02/09/2019|162507|39.9
26403609||18|KW70|02/09/2019|123358|200
26403609||18|KW70|02/09/2019|122614|1000
26403609||18|KW70|02/09/2019|123117|250
24939205||18|KW77|02/09/2019|120513|55.78
24546264||18|KW74|02/09/2019|204358|836
26901478||18|KW70|02/09/2019|122927|6000
26901478||18|KW70|02/09/2019|123013|6000
26901478||18|KW70|02/09/2019|123044|6000
26901478||18|KW70|02/09/2019|131127|6000
26901478||18|KW70|02/09/2019|131126|6000
26339708||18|KW77|02/09/2019|184657|2037.9
26344727||18|KW70|02/09/2019|125945|4000
26344727||18|KW70|02/09/2019|130028|820
26344727||18|KW70|02/09/2019|130100|250
26345627||18|KW70|02/09/2019|093714|12744
26349229||18|KW70|02/09/2019|164459|236
26349229||18|KW70|02/09/2019|164703|380
26357426||18|KW77|02/09/2019|175106|19788.74
26357426||18|KW77|02/09/2019|175232|21862.35
26357426||18|KW77|02/09/2019|180815|15482.6
26358667||18|KW77|02/09/2019|102246|65
26358667||18|KW70|02/09/2019|102535|700
26358667||18|KW70|02/09/2019|120947|40
26366305||18|KW70|02/09/2019|182414|611.71
26366463||18|KW70|02/09/2019|170022|4214.86
26367255||18|KW36|02/09/2019|084004|3760.12
26367255||18|KW36|02/09/2019|084046|2609.66
26367255||18|KW36|02/09/2019|084119|7019.14
26367255||18|KW36|02/09/2019|084210|2199.85
26367255||18|KW36|02/09/2019|092832|2609.66
26367255||18|KW36|02/09/2019|092832|3760.12
26367255||18|KW36|02/09/2019|092832|7019.14
26367255||18|KW36|02/09/2019|092833|2199.85
26369124||18|KW77|02/09/2019|175317|118
26369124||18|KW77|02/09/2019|175402|136.23
26369124||18|KW77|02/09/2019|181626|118
26369124||18|KW77|02/09/2019|181626|136.23
26369217||18|KW77|02/09/2019|144927|300
26511973||18|KW77|02/09/2019|135107|3031.58
26511973||18|KW77|02/09/2019|135759|1140.16
26511973||18|KW77|02/09/2019|140232|228.38
26511973||18|KW77|02/09/2019|140705|730.78
26513346||18|KW70|02/09/2019|162231|2421.5
26520544||18|KW70|02/09/2019|124402|930
26520544||18|KW70|02/09/2019|131600|11.8
26520544||18|KW70|02/09/2019|131952|25
26520544||18|KW70|02/09/2019|153845|930
26520544||18|KW70|02/09/2019|153848|11.8
26520544||18|KW70|02/09/2019|153848|25
26520544||18|KW70|02/09/2019|132305|201.69
26520544||18|KW74|02/09/2019|134644|3706.29
26520544||18|KW70|02/09/2019|153848|201.69
26520544||18|KW74|02/09/2019|153849|3706.29
26655609||18|KW70|02/09/2019|103208|1409.51
26659926||18|KW98|02/09/2019|125556|51.76
26665206||18|KW98|02/09/2019|114438|119.9
26665206||18|KW70|02/09/2019|114836|5000
26666523||18|KW3F|02/09/2019|124732|80000
26672399||18|KW70|02/09/2019|100919|1304
26674667||18|KW77|02/09/2019|143753|71.9
26676598||18|KW70|02/09/2019|120647|160
26677801||18|KW98|02/09/2019|235448|79.9
26677801||18|KW98|02/09/2019|235632|269.8
26681129||18|KW70|02/09/2019|101249|1000
26681129||18|KW70|02/09/2019|102537|1053.7
26681129||18|KW70|02/09/2019|104411|1053.7
26681129||18|KW70|02/09/2019|111028|600
26681129||18|KW70|02/09/2019|115815|1000
26681129||18|KW70|02/09/2019|115816|600
26684433||18|KW77|02/09/2019|192435|8646.69
26684433||18|KW77|02/09/2019|192645|5040.96
26684433||18|KW83|02/09/2019|195532|169.9
26684433||18|KW98|02/09/2019|195659|79.9
26684433||18|KW83|02/09/2019|195823|176.9
26684433||18|KW98|02/09/2019|195945|208.9
26684433||18|KW98|02/09/2019|200116|75
26684433||18|KW98|02/09/2019|200333|150.89
26686444||18|KW81|02/09/2019|143640|189.1
26686444||18|KW98|02/09/2019|144446|34.89
26689042||18|KW70|02/09/2019|160956|7000
26689042||18|KW70|02/09/2019|164019|1040.17
26689042||18|KW70|02/09/2019|164916|1283.25
26691624||18|KW70|02/09/2019|090529|37
26816695||18|KW70|02/09/2019|164214|115
26817294||18|KW70|02/09/2019|132005|415.36
26817294||18|KW70|02/09/2019|172246|1451.6
26819591||18|KW36|02/09/2019|121603|1904.23
26819591||18|KW77|02/09/2019|231357|129.5
26819591||18|KW77|02/09/2019|231747|704.16
26819591||18|KW77|02/09/2019|232055|134.55
26819936||18|KW70|02/09/2019|110911|345
26819936||18|KW70|02/09/2019|174324|450
26819936||18|KW70|02/09/2019|174715|1950
26819936||18|KW70|02/09/2019|175702|450
26819936||18|KW70|02/09/2019|180521|280
26819936||18|KW70|02/09/2019|181040|90
26824169||18|KW77|02/09/2019|195901|4600
26826747||18|KW70|02/09/2019|150756|2400
26831913||18|KW70|02/09/2019|092918|16000
26832762||18|KW70|02/09/2019|103749|600
26832762||18|KW70|02/09/2019|103858|496
26832762||18|KW70|02/09/2019|103959|403
26832762||18|KW70|02/09/2019|104057|279
26832762||18|KW70|02/09/2019|105841|92.24
26832762||18|KW70|02/09/2019|110724|252.03
26832762||18|KW70|02/09/2019|110841|313.28
26832762||18|KW70|02/09/2019|110946|332.71
